level,message,time
INFO,Initial Rule added:sell 1.337 BTC on mtgox if price goes below 74.0 USD,Dec_04_19_04_28
INFO,Initial Rule added:buy 1.9 LTC on btce if price goes below 2.3 USD,Dec_04_19_04_28
INFO,Initial Rule added:sell 0.4 BTC on bitstamp if price goes above 150.4 USD,Dec_04_19_04_28
INFO,Initial Rule added:buy 0.001 BTC on mtgox if price goes above 1.0 USD,Dec_04_19_04_28
INFO,Initial Rule added:buy 0.12 BTC on mtgox if price goes above 10.0 USD,Dec_04_19_04_28
INFO,Initial Rule added:sell 0.1 LTC on btce if price goes above 30.0 USD,Dec_04_19_04_28
INFO,[mtgox] Last price of 1 BTC: 1223.34 USD,Dec_04_19_04_33
INFO,[mtgox] Last price of 1 BTC: 879.0 EUR,Dec_04_19_04_34
INFO,[btce] Last price of 1 BTC: 1054.89 USD,Dec_04_19_04_34
INFO,[btce] Last price of 1 LTC: 39.72 USD,Dec_04_19_04_35
INFO,[bitstamp] Last price of 1 BTC: 1140.0 USD,Dec_04_19_04_35
INFO,[mtgox] Balance updated :Balance : 0.00700262 BTC; 1.89642 USD; 1.89642 EUR ,Dec_04_19_04_38
INFO,[btce] Balance updated :Balance : 5.889E-5 BTC; 5.889E-5 LTC; 0.99755187 USD; ,Dec_04_19_04_39
INFO,[bitstamp] Balance updated :Balance : 3.878 BTC; 7072.95 USD; ,Dec_04_19_04_39
INFO,[mtgox] Last price of 1 BTC: 1223.34 USD,Dec_04_19_04_48
INFO,[mtgox] Last price of 1 BTC: 879.0 EUR,Dec_04_19_04_48
INFO,[btce] Last price of 1 BTC: 1055.0 USD,Dec_04_19_04_48
INFO,[btce] Last price of 1 LTC: 39.6 USD,Dec_04_19_04_49
INFO,[bitstamp] Last price of 1 BTC: 1140.0 USD,Dec_04_19_04_49
INFO,[mtgox] Balance updated :Balance : 0.00700262 BTC; 1.89642 USD; 1.89642 EUR ,Dec_04_19_04_51
INFO,[btce] Balance updated :Balance : 5.889E-5 BTC; 5.889E-5 LTC; 0.99755187 USD; ,Dec_04_19_04_51
INFO,[bitstamp] Balance updated :Balance : 3.878 BTC; 7072.95 USD; ,Dec_04_19_04_52
INFO,[mtgox] Last price of 1 BTC: 1220.05 USD,Dec_04_19_05_05
INFO,[mtgox] Last price of 1 BTC: 879.0 EUR,Dec_04_19_05_10
INFO,[btce] Last price of 1 BTC: 1055.0 USD,Dec_04_19_05_10
INFO,[btce] Last price of 1 LTC: 39.475 USD,Dec_04_19_05_11
INFO,[bitstamp] Last price of 1 BTC: 1139.7 USD,Dec_04_19_05_11
INFO,[mtgox] Balance updated :Balance : 0.00700262 BTC; 1.89642 USD; 1.89642 EUR ,Dec_04_19_05_12
INFO,[btce] Balance updated :Balance : 5.889E-5 BTC; 5.889E-5 LTC; 0.99755187 USD; ,Dec_04_19_05_13
INFO,[bitstamp] Balance updated :Balance : 3.878 BTC; 7072.95 USD; ,Dec_04_19_05_13
INFO,[mtgox] Last price of 1 BTC: 1220.05 USD,Dec_04_19_05_18
INFO,[mtgox] Last price of 1 BTC: 879.0 EUR,Dec_04_19_05_18
INFO,[btce] Last price of 1 BTC: 1057.0 USD,Dec_04_19_05_19
INFO,[btce] Last price of 1 LTC: 39.4 USD,Dec_04_19_05_19
INFO,[bitstamp] Last price of 1 BTC: 1139.7 USD,Dec_04_19_05_19
INFO,[mtgox] Balance updated :Balance : 0.00700262 BTC; 1.89642 USD; 1.89642 EUR ,Dec_04_19_05_20
INFO,[btce] Balance updated :Balance : 5.889E-5 BTC; 5.889E-5 LTC; 0.99755187 USD; ,Dec_04_19_05_21
INFO,[bitstamp] Balance updated :Balance : 3.878 BTC; 7072.95 USD; ,Dec_04_19_05_21
INFO,[mtgox] Last price of 1 BTC: 1219.9 USD,Dec_04_19_05_35
INFO,[mtgox] Last price of 1 BTC: 877.0 EUR,Dec_04_19_05_38
INFO,[btce] Last price of 1 BTC: 1060.0 USD,Dec_04_19_05_39
INFO,[btce] Last price of 1 LTC: 39.4 USD,Dec_04_19_05_39
INFO,[bitstamp] Last price of 1 BTC: 1149.47 USD,Dec_04_19_05_39
INFO,[mtgox] Balance updated :Balance : 0.00700262 BTC; 1.89642 USD; 1.89642 EUR ,Dec_04_19_05_42
INFO,[btce] Balance updated :Balance : 5.889E-5 BTC; 5.889E-5 LTC; 0.99755187 USD; ,Dec_04_19_05_43
INFO,[bitstamp] Balance updated :Balance : 3.878 BTC; 7072.95 USD; ,Dec_04_19_05_43
INFO,[mtgox] Last price of 1 BTC: 1219.9 USD,Dec_04_19_05_48
INFO,[mtgox] Last price of 1 BTC: 877.0 EUR,Dec_04_19_05_48
INFO,[btce] Last price of 1 BTC: 1054.89 USD,Dec_04_19_05_48
INFO,[btce] Last price of 1 LTC: 39.25 USD,Dec_04_19_05_49
INFO,[bitstamp] Last price of 1 BTC: 1149.47 USD,Dec_04_19_05_49
INFO,[mtgox] Balance updated :Balance : 0.00700262 BTC; 1.89642 USD; 1.89642 EUR ,Dec_04_19_05_52
INFO,[btce] Balance updated :Balance : 5.889E-5 BTC; 5.889E-5 LTC; 0.99755187 USD; ,Dec_04_19_05_53
INFO,[bitstamp] Balance updated :Balance : 3.878 BTC; 7072.95 USD; ,Dec_04_19_05_53
INFO,[mtgox] Last price of 1 BTC: 1218.59 USD,Dec_04_19_06_03
INFO,[mtgox] Last price of 1 BTC: 877.0 EUR,Dec_04_19_06_03
INFO,[btce] Last price of 1 BTC: 1057.0 USD,Dec_04_19_06_04
INFO,[btce] Last price of 1 LTC: 39.6 USD,Dec_04_19_06_04
INFO,[bitstamp] Last price of 1 BTC: 1149.47 USD,Dec_04_19_06_04
INFO,[mtgox] Balance updated :Balance : 0.00700262 BTC; 1.89642 USD; 1.89642 EUR ,Dec_04_19_06_06
INFO,[btce] Balance updated :Balance : 5.889E-5 BTC; 5.889E-5 LTC; 0.99755187 USD; ,Dec_04_19_06_06
INFO,[bitstamp] Balance updated :Balance : 3.878 BTC; 7072.95 USD; ,Dec_04_19_06_06
INFO,[mtgox] Last price of 1 BTC: 1218.59 USD,Dec_04_19_06_18
INFO,[mtgox] Last price of 1 BTC: 877.0 EUR,Dec_04_19_06_18
INFO,[btce] Last price of 1 BTC: 1055.5 USD,Dec_04_19_06_18
INFO,[btce] Last price of 1 LTC: 39.25 USD,Dec_04_19_06_18
INFO,[bitstamp] Last price of 1 BTC: 1140.11 USD,Dec_04_19_06_19
INFO,[mtgox] Balance updated :Balance : 0.00700262 BTC; 1.89642 USD; 1.89642 EUR ,Dec_04_19_06_22
INFO,[btce] Balance updated :Balance : 5.889E-5 BTC; 5.889E-5 LTC; 0.99755187 USD; ,Dec_04_19_06_23
INFO,[bitstamp] Balance updated :Balance : 3.878 BTC; 7072.95 USD; ,Dec_04_19_06_23
INFO,[mtgox] Last price of 1 BTC: 1215.96 USD,Dec_04_19_06_36
INFO,[mtgox] Last price of 1 BTC: 877.0 EUR,Dec_04_19_06_37
INFO,[btce] Last price of 1 BTC: 1055.44 USD,Dec_04_19_06_37
INFO,[btce] Last price of 1 LTC: 39.25 USD,Dec_04_19_06_38
INFO,[bitstamp] Last price of 1 BTC: 1151.0 USD,Dec_04_19_06_38
INFO,[mtgox] Balance updated :Balance : 0.00700262 BTC; 1.89642 USD; 1.89642 EUR ,Dec_04_19_06_41
INFO,[btce] Balance updated :Balance : 5.889E-5 BTC; 5.889E-5 LTC; 0.99755187 USD; ,Dec_04_19_06_41
INFO,[bitstamp] Balance updated :Balance : 3.878 BTC; 7072.95 USD; ,Dec_04_19_06_41
INFO,[mtgox] Last price of 1 BTC: 1215.96 USD,Dec_04_19_06_48
INFO,[mtgox] Last price of 1 BTC: 877.0 EUR,Dec_04_19_06_48
INFO,[btce] Last price of 1 BTC: 1057.0 USD,Dec_04_19_06_48
INFO,[btce] Last price of 1 LTC: 39.01 USD,Dec_04_19_06_48
INFO,[bitstamp] Last price of 1 BTC: 1151.0 USD,Dec_04_19_06_49
INFO,[mtgox] Balance updated :Balance : 0.00700262 BTC; 1.89642 USD; 1.89642 EUR ,Dec_04_19_06_55
INFO,[btce] Balance updated :Balance : 5.889E-5 BTC; 5.889E-5 LTC; 0.99755187 USD; ,Dec_04_19_06_56
INFO,[bitstamp] Balance updated :Balance : 3.878 BTC; 7072.95 USD; ,Dec_04_19_06_56
INFO,[mtgox] Last price of 1 BTC: 1214.64 USD,Dec_04_19_07_08
INFO,[mtgox] Last price of 1 BTC: 878.0 EUR,Dec_04_19_07_08
INFO,[btce] Last price of 1 BTC: 1057.2 USD,Dec_04_19_07_09
INFO,[btce] Last price of 1 LTC: 39.2 USD,Dec_04_19_07_10
INFO,[bitstamp] Last price of 1 BTC: 1140.13 USD,Dec_04_19_07_10
INFO,[mtgox] Balance updated :Balance : 0.00700262 BTC; 1.89642 USD; 1.89642 EUR ,Dec_04_19_07_10
INFO,[btce] Balance updated :Balance : 5.889E-5 BTC; 5.889E-5 LTC; 0.99755187 USD; ,Dec_04_19_07_11
INFO,[bitstamp] Balance updated :Balance : 3.878 BTC; 7072.95 USD; ,Dec_04_19_07_11
INFO,[mtgox] Last price of 1 BTC: 1214.64 USD,Dec_04_19_07_18
INFO,[mtgox] Last price of 1 BTC: 878.0 EUR,Dec_04_19_07_18
INFO,[btce] Last price of 1 BTC: 1060.0 USD,Dec_04_19_07_18
INFO,[btce] Last price of 1 LTC: 39.0 USD,Dec_04_19_07_19
INFO,[bitstamp] Last price of 1 BTC: 1140.13 USD,Dec_04_19_07_19
INFO,[mtgox] Balance updated :Balance : 0.00700262 BTC; 1.89642 USD; 1.89642 EUR ,Dec_04_19_07_23
INFO,[btce] Balance updated :Balance : 5.889E-5 BTC; 5.889E-5 LTC; 0.99755187 USD; ,Dec_04_19_07_24
INFO,[bitstamp] Balance updated :Balance : 3.878 BTC; 7072.95 USD; ,Dec_04_19_07_24
INFO,[mtgox] Last price of 1 BTC: 1215.0 USD,Dec_04_19_07_33
INFO,[mtgox] Last price of 1 BTC: 878.0 EUR,Dec_04_19_07_36
INFO,[btce] Last price of 1 BTC: 1057.0 USD,Dec_04_19_07_36
INFO,[btce] Last price of 1 LTC: 39.2 USD,Dec_04_19_07_36
INFO,[bitstamp] Last price of 1 BTC: 1142.0 USD,Dec_04_19_07_37
INFO,[mtgox] Balance updated :Balance : 0.00700262 BTC; 1.89642 USD; 1.89642 EUR ,Dec_04_19_07_39
INFO,[btce] Balance updated :Balance : 5.889E-5 BTC; 5.889E-5 LTC; 0.99755187 USD; ,Dec_04_19_07_40
INFO,[bitstamp] Balance updated :Balance : 3.878 BTC; 7072.95 USD; ,Dec_04_19_07_40
INFO,[mtgox] Last price of 1 BTC: 1215.0 USD,Dec_04_19_07_48
INFO,[mtgox] Last price of 1 BTC: 878.0 EUR,Dec_04_19_07_48
INFO,[btce] Last price of 1 BTC: 1057.2 USD,Dec_04_19_07_49
INFO,[btce] Last price of 1 LTC: 39.25 USD,Dec_04_19_07_49
INFO,[bitstamp] Last price of 1 BTC: 1142.0 USD,Dec_04_19_07_49
INFO,[mtgox] Balance updated :Balance : 0.00700262 BTC; 1.89642 USD; 1.89642 EUR ,Dec_04_19_07_53
INFO,[btce] Balance updated :Balance : 5.889E-5 BTC; 5.889E-5 LTC; 0.99755187 USD; ,Dec_04_19_07_54
INFO,[bitstamp] Balance updated :Balance : 3.878 BTC; 7072.95 USD; ,Dec_04_19_07_54
INFO,[mtgox] Last price of 1 BTC: 1218.0 USD,Dec_04_19_08_07
INFO,[mtgox] Last price of 1 BTC: 878.0 EUR,Dec_04_19_08_10
INFO,[btce] Last price of 1 BTC: 1057.0 USD,Dec_04_19_08_11
INFO,[btce] Last price of 1 LTC: 39.25 USD,Dec_04_19_08_11
INFO,[bitstamp] Last price of 1 BTC: 1148.7 USD,Dec_04_19_08_11
INFO,[mtgox] Balance updated :Balance : 0.00700262 BTC; 1.89642 USD; 1.89642 EUR ,Dec_04_19_08_20
INFO,[btce] Balance updated :Balance : 5.889E-5 BTC; 5.889E-5 LTC; 0.99755187 USD; ,Dec_04_19_08_20
